closed_issues,closed_pull_issues,closed_total_issues,created_at,fork,forks,language,last_push,last_update,open_issues,open_pull_issues,open_total_issues,parent,size,socialsource,source,stars,subscribers,symbol,symbol_id,timestamp_api_call,url
0,0,0,1500146968,false,3.0,C++,1504030533,1500182815,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",59228,CodeRepository,cryptocompare,0.0,1.0,KRONE,247703,2017-12-30 17:56:01.746166,https://github.com/Kronecoin/Kronecoin
0,0,0,1479844689,false,1.0,C++,1487615391,1509789620,4,0,4,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2173,CodeRepository,cryptocompare,6.0,4.0,KURT,34602,2017-12-30 17:56:19.272044,https://github.com/kurrentproject/Kurrent
0,0,0,1485373097,false,2.0,C++,1487714112,1506615451,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2161,CodeRepository,cryptocompare,1.0,1.0,KUSH,42687,2017-12-30 17:56:29.240427,https://github.com/kushcoin-project/kushcoin
0,0,0,1499682120,false,6.0,JavaScript,1501094574,1513570520,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",647,CodeRepository,cryptocompare,20.0,4.0,LA,184163,2017-12-30 17:55:45.514355,https://github.com/LAToken/eth-smart-contracts
0,0,0,1463035187,true,4.0,C++,1489331573,1485249204,0,0,0,"{u'Url': u'https://github.com/JohnDolittle/blackcoin-old', u'Name': u'blackcoin-old', u'InternalId': -1}",17144,CodeRepository,cryptocompare,0.0,4.0,LANA,30544,2017-12-30 17:56:12.056246,https://github.com/LanaCoin/lanacoin
0,0,0,1472656231,false,0.0,JavaScript,1472657363,1472656720,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",126,CodeRepository,cryptocompare,0.0,0.0,LAZ,28700,2017-12-30 17:56:07.133136,https://github.com/lazarus2016/lazarus
0,0,0,1498207613,false,6.0,C++,1503507254,1510855141,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",11017,CodeRepository,cryptocompare,1.0,4.0,LBTC,247246,2017-12-30 17:56:01.480833,https://github.com/litebitcoins/litebitcoin
0,0,0,1510067887,false,0.0,JavaScript,1510146594,1513574703,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",11,CodeRepository,cryptocompare,2.0,1.0,LCASH,378830,2017-12-30 17:56:24.518114,https://github.com/LeeAmni/ltccash
0,0,0,1427696811,false,0.0,C++,1498848166,1481676999,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",19066,CodeRepository,cryptocompare,0.0,3.0,LEA,30117,2017-12-30 17:56:10.455418,https://github.com/leacoin/LeaCoin
0,3,3,1459477895,false,2.0,C++,1460212317,1459477970,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5938,CodeRepository,cryptocompare,0.0,2.0,LEMON,21641,2017-12-30 17:55:53.968360,https://github.com/lemoncoin-project/lemoncoin
0,0,0,1485252618,false,1.0,C++,1485255431,1485255258,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",12491,CodeRepository,cryptocompare,0.0,0.0,LENIN,40992,2017-12-30 17:56:26.381560,https://github.com/LeninDev/lenincoin
1,3,4,1497284062,false,8.0,C++,1506431949,1509422079,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",7690,CodeRepository,cryptocompare,2.0,4.0,LEO,33001,2017-12-30 17:56:14.496059,https://github.com/Leocoin-project/LEOcoin
0,0,0,1484855240,false,1.0,C++,1485293727,1491841163,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",34758,CodeRepository,cryptocompare,1.0,2.0,LEPEN,43602,2017-12-30 17:56:31.991686,https://github.com/LePenCoin/LePenCoin
0,0,0,1438518838,false,1.0,C++,1501595194,1501595197,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5756,CodeRepository,cryptocompare,0.0,1.0,LGBTQ,21215,2017-12-30 17:55:52.978828,https://github.com/LGBTQoin/LGBTQoin
0,4,4,1499202118,false,17.0,C++,1507972808,1512686796,4,2,6,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3608,CodeRepository,cryptocompare,12.0,14.0,LINDA,196541,2017-12-30 17:55:46.546730,https://github.com/Lindacoin/Linda
2,3,5,1496335975,false,3.0,C++,1513516395,1511855305,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6116,CodeRepository,cryptocompare,5.0,7.0,LINX,253667,2017-12-30 17:56:05.467773,https://github.com/linX-project/linX
0,0,0,1467421547,false,1.0,C++,1467423686,1467423747,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2962,CodeRepository,cryptocompare,0.0,2.0,LIR,23423,2017-12-30 17:56:00.522371,https://github.com/shogdite/letitride
0,0,0,1474572768,false,0.0,C++,1474572791,1474572794,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1427,CodeRepository,cryptocompare,0.0,0.0,LIV,33271,2017-12-30 17:56:16.032785,https://github.com/liviacoin/liv
0,0,0,1461562941,false,6.0,C++,1514462086,1512483044,5,0,5,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",43088,CodeRepository,cryptocompare,14.0,9.0,LMC,70469,2017-12-30 17:56:49.837773,https://github.com/lomocoin/lomocoin-qt
0,0,0,1462219940,false,1.0,C++,1463167431,1462469176,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6848,CodeRepository,cryptocompare,0.0,1.0,LOC,36988,2017-12-30 17:56:22.885797,https://github.com/LGLoco/Loco
0,0,0,1506166652,false,1.0,null,1506167306,1509440422,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2,CodeRepository,cryptocompare,8.0,7.0,LOC*,517896,2017-12-30 17:56:40.166240,https://github.com/LockChainLtd/Smart-Contract
0,0,0,1480846998,false,0.0,C++,1480847022,1480847025,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1570,CodeRepository,cryptocompare,0.0,0.0,LOOK,36984,2017-12-30 17:56:22.331005,https://github.com/lookcoindev/look
35,177,212,1503383668,false,22.0,TypeScript,1514496919,1514511504,8,0,8,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",991,CodeRepository,cryptocompare,93.0,36.0,LRC,318169,2017-12-30 17:56:12.951707,https://github.com/Loopring/protocol
624,459,1083,1454363135,false,218.0,JavaScript,1514472404,1514661586,91,8,99,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",10588,CodeRepository,cryptocompare,1608.0,191.0,LSK,19745,2017-12-30 17:55:48.258659,https://github.com/LiskHQ/lisk
203,183,386,1339561106,true,1455.0,C++,1514252527,1514675012,19,6,25,"{u'Url': u'https://github.com/bitcoin/bitcoin', u'Name': u'bitcoin', u'InternalId': 1182, u'InternalData': {u'Name': u'Bitcoin', u'Url': u'/coins/btc/', u'Symbol': u'BTC', u'Id': 1182, u'Type': u'Webpagecoinp', u'ImageUrl': u'/media/19633/btc.png'}}",98284,CodeRepository,cryptocompare,2458.0,474.0,LTC,3808,2017-12-30 17:56:24.580700,https://github.com/litecoin-project/litecoin
203,183,386,1339561106,True,1455.0,C++,1514252527,1514675012,19,6,25,"{u'Url': u'https://github.com/bitcoin/bitcoin', u'Name': u'bitcoin', u'InternalId': 1182, u'InternalData': {u'Name': u'Bitcoin', u'Url': u'/coins/btc/', u'Symbol': u'BTC', u'Id': 1182, u'Type': u'Webpagecoinp', u'ImageUrl': u'/media/19633/btc.png'}}",98284,CodeRepository,cryptocompare,2458.0,474.0,LTC,3808,2017-12-30 17:32:32.880781,https://github.com/litecoin-project/litecoin
0,0,0,1441627903,false,1.0,C++,1442001557,1441628249,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",46992,CodeRepository,cryptocompare,0.0,1.0,LTD,38030,2017-12-30 17:56:25.113539,https://github.com/LimitedCoin/LimitedCoin
0,0,0,1452966311,false,0.0,C++,1452966797,1452966804,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3492,CodeRepository,cryptocompare,0.0,1.0,LUCKY,32875,2017-12-30 17:56:14.391425,https://github.com/LuckyBlocks/LuckyBlocks
10,2,12,1506960139,false,9.0,C++,1514551064,1514466293,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",128884,CodeRepository,cryptocompare,17.0,15.0,LUX,351720,2017-12-30 17:56:19.417813,https://github.com/216k155/lux
0,0,0,1509267130,false,0.0,C++,1509274441,1509267318,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",8331,CodeRepository,cryptocompare,0.0,0.0,LUX**,536278,2017-12-30 17:56:45.100784,https://github.com/luxmicoin/Luxmi
0,2,2,1422654350,false,2.0,C++,1466185964,1484515438,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5950,CodeRepository,cryptocompare,1.0,3.0,LYB,13281,2017-12-30 17:55:41.301623,https://github.com/Lyrabar/Lyrabar
6,6,12,1388966384,false,9.0,C++,1503356452,1514621103,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",67762,CodeRepository,cryptocompare,2.0,5.0,MAC,41962,2017-12-30 17:56:28.201187,https://github.com/machinecoin-project/machinecoin-core
0,0,0,1439728382,false,0.0,C++,1439764940,1439728557,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4768,CodeRepository,cryptocompare,0.0,2.0,MAD,131079,2017-12-30 17:55:43.279055,https://github.com/playpossat/blocksattime
3,0,3,1510558959,false,11.0,C++,1514561297,1514600689,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5008,CodeRepository,cryptocompare,10.0,8.0,MAG,404752,2017-12-30 17:56:26.318193,https://github.com/magnetwork/magnet
56,574,630,1426084051,false,43.0,Rust,1514454399,1514571464,19,3,22,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",75212,CodeRepository,cryptocompare,104.0,55.0,MAID,5293,2017-12-30 17:56:41.183379,https://github.com/maidsafe/safe_vault
0,0,0,1498515520,false,1.0,C++,1506966177,1502157670,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",8309,CodeRepository,cryptocompare,1.0,1.0,MAN,446051,2017-12-30 17:56:32.892285,https://github.com/peopleproject/people
18,14,32,1499746391,false,17.0,JavaScript,1502822777,1514661820,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",143,CodeRepository,cryptocompare,48.0,16.0,MANA,199148,2017-12-30 17:55:49.231866,https://github.com/decentraland/mana
0,0,0,1441573500,false,1.0,C++,1441573564,1499259649,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2852,CodeRepository,cryptocompare,1.0,1.0,MAPC,12223,2017-12-30 17:55:42.154391,https://github.com/mapcoindev/MAPCOIN
0,0,0,1484879018,false,3.0,C++,1484879521,1484879300,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3057,CodeRepository,cryptocompare,0.0,0.0,MAR,43814,2017-12-30 17:56:31.634768,https://github.com/MarijuanacoinMAR/marijuanacoin
0,0,0,1466730624,false,0.0,C++,1466733816,1466733819,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2853,CodeRepository,cryptocompare,0.0,1.0,MARV,22428,2017-12-30 17:56:04.218990,https://github.com/Bradfrogger/Marvelous
0,0,0,1485356078,false,0.0,C++,1485359659,1514334885,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1775,CodeRepository,cryptocompare,2.0,1.0,MARX,43818,2017-12-30 17:56:32.195697,https://github.com/MARXCOIN01/MARX
0,0,0,1497566504,false,1.0,null,1502302967,1506012722,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1514,CodeRepository,cryptocompare,7.0,3.0,MASS,184135,2017-12-30 17:55:46.547684,https://github.com/mass-ltd/MASSToken
0,0,0,1494247724,false,0.0,C++,1494247738,1494247742,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1891,CodeRepository,cryptocompare,0.0,0.0,MAT*,108094,2017-12-30 17:55:41.121526,https://github.com/Manetcoin/mat-source
0,0,0,1498404540,false,1.0,C++,1501590687,1498405822,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",39810,CodeRepository,cryptocompare,0.0,1.0,MAY,348094,2017-12-30 17:56:18.598915,https://github.com/ZuluFourM1ke/TheresaMayCoin-v1.0.1.0
0,0,0,1490233387,false,1.0,C++,1491244608,1490233410,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",22077,CodeRepository,cryptocompare,0.0,0.0,MBIT,55547,2017-12-30 17:56:45.737485,https://github.com/mbitbooks/Mbitbooks
0,0,0,1437405658,false,1.0,C++,1506445375,1437410884,0,2,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",8672,CodeRepository,cryptocompare,0.0,1.0,MCAR,45612,2017-12-30 17:56:36.377120,https://github.com/TotalPanda/Mastercar
0,0,0,1487420181,false,0.0,C++,1487493587,1496484727,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",34614,CodeRepository,cryptocompare,1.0,2.0,MCRN,67430,2017-12-30 17:56:49.817371,https://github.com/MacronCoin/Macron
0,0,0,1503883514,false,2.0,JavaScript,1504803383,1512711520,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",366,CodeRepository,cryptocompare,6.0,7.0,MDA,341279,2017-12-30 17:56:18.140476,https://github.com/moedabank/moeda
0,0,0,1423479753,false,0.0,C++,1428989171,1428989172,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2528,CodeRepository,cryptocompare,0.0,1.0,MDC,28128,2017-12-30 17:56:03.036372,https://github.com/mediccoincrypto/MDC-V2
0,0,0,1513982448,false,0.0,C++,1514033280,1514660997,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2724,CodeRepository,cryptocompare,1.0,1.0,MDC*,373980,2017-12-30 17:56:24.289438,https://github.com/madcoin-project/madcoin
0,0,0,1436532763,false,1.0,C++,1436586852,1436535093,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2153,CodeRepository,cryptocompare,0.0,1.0,MDT,33004,2017-12-30 17:56:15.175523,https://github.com/midnightmdt/midnight
0,3,3,1457435115,false,12.0,C++,1488515203,1492851004,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5830,CodeRepository,cryptocompare,2.0,3.0,MEME,20825,2017-12-30 17:55:53.666977,https://github.com/pepememetic/original-pepe-launch-repo
5,12,17,1387783879,false,21.0,C++,1499912197,1498553249,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",148877,CodeRepository,cryptocompare,16.0,12.0,MEOW,431370,2017-12-30 17:56:32.125854,https://github.com/kittehcoin/kittehcoin
0,0,0,1473674770,false,2.0,JavaScript,1473675019,1488379951,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",561,CodeRepository,cryptocompare,3.0,0.0,MG,29001,2017-12-30 17:56:08.311750,https://github.com/mindasset/MindBank
0,0,0,1437072207,false,3.0,C++,1440938233,1437072938,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4212,CodeRepository,cryptocompare,0.0,1.0,MI,12225,2017-12-30 17:55:42.660538,https://github.com/xiaomicoin/Xiaomicoin
4,20,24,1406860173,false,22.0,C++,1504743246,1514242371,2,4,6,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6734,CodeRepository,cryptocompare,16.0,23.0,MINT,4562,2017-12-30 17:56:38.370967,https://github.com/MintcoinCommunity/Mintcoin-Desktop-Wallet
0,0,0,1423088150,false,1.0,C++,1450665339,1423088221,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",51746,CodeRepository,cryptocompare,0.0,1.0,MIS,37190,2017-12-30 17:56:23.162248,https://github.com/miscoinproject/miscoin
0,0,0,1492866903,false,0.0,C++,1492884486,1492867536,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3045,CodeRepository,cryptocompare,0.0,0.0,MIV,177759,2017-12-30 17:55:45.345510,https://github.com/medsi2/MIV
88,63,151,1456113374,false,20.0,Shell,1513567212,1513776657,9,4,13,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2015,CodeRepository,cryptocompare,42.0,23.0,MKR,41192,2017-12-30 17:56:27.620250,https://github.com/makerdao/maker-otc
0,0,0,1488064601,false,0.0,C++,1488748755,1488064732,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",34536,CodeRepository,cryptocompare,0.0,0.0,MLITE,49600,2017-12-30 17:56:39.053505,https://github.com/daribtcv/Melite
0,0,0,1447683584,false,1.0,C++,1447762712,1447834151,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3262,CodeRepository,cryptocompare,0.0,1.0,MM,44959,2017-12-30 17:56:33.255548,https://github.com/MasterMint/MasterMint
0,0,0,1451948528,false,3.0,C++,1456105394,1453210410,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",8860,CodeRepository,cryptocompare,0.0,2.0,MMXVI,36992,2017-12-30 17:56:22.491845,https://github.com/coin2016/MMXVI
0,0,0,1505885661,false,1.0,C++,1512868867,1512781460,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",25283,CodeRepository,cryptocompare,3.0,0.0,MNC,4564,2017-12-30 17:56:38.173300,https://github.com/mincoin/mincoin
0,0,0,1451503721,false,4.0,C++,1459795629,1453240518,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3717,CodeRepository,cryptocompare,1.0,6.0,MND,15888,2017-12-30 17:55:43.561176,https://github.com/MindCoinTeam/MindCoin
0,0,0,1464790854,false,1.0,C,1500394606,1485781273,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3570,CodeRepository,cryptocompare,1.0,3.0,MNM,20905,2017-12-30 17:55:52.164500,https://github.com/antho281/MINEUM
0,0,0,1506860322,false,0.0,null,1513436603,1506860322,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",9,CodeRepository,cryptocompare,0.0,0.0,MNT*,521417,2017-12-30 17:56:39.805611,https://github.com/coinjoker/cjtoken
8,23,31,1500638657,false,18.0,C++,1507047432,1513473245,7,0,7,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6189,CodeRepository,cryptocompare,12.0,11.0,MNX,389849,2017-12-30 17:56:25.847561,https://github.com/minexcoin/minexcoin
0,0,0,1432415125,false,0.0,C++,1432593119,1501528483,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3204,CodeRepository,cryptocompare,1.0,2.0,MOIN,20744,2017-12-30 17:55:53.634284,https://github.com/MoincoinDev/MoinCoin
0,0,0,1456090118,false,7.0,C++,1456090128,1466456861,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3104,CodeRepository,cryptocompare,0.0,3.0,MOJO,21232,2017-12-30 17:55:53.910241,https://github.com/stormbitz/mojocoinV1
0,0,0,1481380595,true,0.0,C++,1482194542,1481380601,0,0,0,"{u'Url': u'https://github.com/pcoindev/moneycoin', u'Name': u'moneycoin', u'InternalId': -1}",8799,CodeRepository,cryptocompare,0.0,1.0,MONEY,35681,2017-12-30 17:56:19.585118,https://github.com/moneyproject/moneycoin
0,0,0,1454852139,false,0.0,C++,1454852160,1454852162,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2244,CodeRepository,cryptocompare,0.0,1.0,MOOND,28774,2017-12-30 17:56:07.851817,https://github.com/darkmooncoin/Dark-Moon
4,8,12,1397116998,false,9.0,C++,1503180847,1510137864,3,0,3,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6423,CodeRepository,cryptocompare,16.0,5.0,MOTO,41592,2017-12-30 17:56:28.134700,https://github.com/motocoin-dev/motocoin
0,0,0,1458609571,false,1.0,Go,1464666000,1458611054,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",12763,CodeRepository,cryptocompare,0.0,2.0,MPRO,21222,2017-12-30 17:55:52.764078,https://github.com/uthercoin/go-uther
0,0,0,1483428725,false,0.0,C++,1483473811,1483473814,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2418,CodeRepository,cryptocompare,0.0,0.0,MRSA,41116,2017-12-30 17:56:26.662744,https://github.com/mrsacoin/mrsacoin
47,656,703,1460882328,false,115.0,Scala,1514537718,1514661597,56,11,67,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",16448,CodeRepository,cryptocompare,359.0,88.0,MRT,75475,2017-12-30 17:56:50.942525,https://github.com/wavesplatform/Waves
0,4,4,1504600847,false,6.0,C++,1512564783,1514331043,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",51214,CodeRepository,cryptocompare,10.0,5.0,MSR,382536,2017-12-30 17:56:25.313154,https://github.com/masari-project/masari
0,16,16,1473126400,false,5.0,C++,1494210973,1485716803,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",13480,CodeRepository,cryptocompare,0.0,1.0,MST,28219,2017-12-30 17:56:03.263231,https://github.com/mustangcoin/mst
0,0,0,1424833676,false,1.0,C++,1461201594,1485124516,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5426,CodeRepository,cryptocompare,1.0,4.0,MTLM3,34754,2017-12-30 17:56:19.563544,https://github.com/metalmusiccoin/MTLMCV3
9,5,14,1422469724,false,9.0,C++,1460414921,1507510620,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",33150,CodeRepository,cryptocompare,6.0,8.0,MUE,22325,2017-12-30 17:55:58.614223,https://github.com/MonetaryUnit/MUE-Src
0,0,0,1494450224,false,1.0,C++,1494450263,1494775275,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3608,CodeRepository,cryptocompare,0.0,0.0,MUU,84247,2017-12-30 17:56:51.773573,https://github.com/milkcoin/milk
2,0,2,1423490809,false,10.0,C++,1506608811,1512966308,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",61016,CodeRepository,cryptocompare,14.0,9.0,MXT,53944,2017-12-30 17:56:45.501844,https://github.com/martexcoin/martexcoin
0,0,0,1460129937,false,0.0,C,1460177425,1472794838,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4341,CodeRepository,cryptocompare,0.0,1.0,MYC,20661,2017-12-30 17:55:50.734778,https://github.com/CoinsOS/MayaCoin-OS
0,0,0,1502040639,false,2.0,C++,1502379761,1502040885,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",36688,CodeRepository,cryptocompare,0.0,1.0,NAMO,348289,2017-12-30 17:56:19.927505,https://github.com/namocoin/NamoCoin
1,8,9,1397130563,false,4.0,TypeScript,1460068679,1500476957,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",10222,CodeRepository,cryptocompare,7.0,9.0,NAUT,4570,2017-12-30 17:56:37.806015,https://github.com/nautiluscoin/nautiluscoin
0,4,4,1463433294,false,6.0,C++,1487198329,1511168746,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",128850,CodeRepository,cryptocompare,4.0,9.0,NAV,4571,2017-12-30 17:56:35.962906,https://github.com/navcoindev/navcoin2
0,0,0,1488531055,false,1.0,C++,1488531095,1488531098,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1303,CodeRepository,cryptocompare,0.0,0.0,NEF,112405,2017-12-30 17:55:40.870321,https://github.com/nefcoindev/NEF
62,54,116,1433091753,false,438.0,C#,1514450378,1514679720,12,3,15,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2520,CodeRepository,cryptocompare,1378.0,303.0,NEO,27368,2017-12-30 17:56:03.108224,https://github.com/neo-project/neo
0,0,0,1475173342,false,7.0,C++,1512832112,1514609607,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3046,CodeRepository,cryptocompare,15.0,10.0,NEOS,5370,2017-12-30 17:56:44.886553,https://github.com/neoscoin/neos-core
0,0,0,1437123511,false,0.0,C,1437123785,1437123787,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3728,CodeRepository,cryptocompare,0.0,1.0,NETC,20647,2017-12-30 17:55:51.375893,https://github.com/NETWORKCOIN/NETC-NETWORKCOINX_13
2,0,2,1488391744,false,1.0,C++,1489676551,1509040609,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1961,CodeRepository,cryptocompare,4.0,2.0,NETKO,53174,2017-12-30 17:56:43.289795,https://github.com/netkotech/netko
24,0,24,1406647671,false,22.0,C++,1455896515,1509029875,12,0,12,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",8909,CodeRepository,cryptocompare,21.0,18.0,NEU*,13044,2017-12-30 17:55:42.820682,https://github.com/NeuCoin/neucoin
0,16,16,1406951351,true,223.0,C,1511163044,1514613319,0,5,5,"{u'Url': u'https://github.com/lucasjones/cpuminer-multi', u'Name': u'cpuminer-multi', u'InternalId': -1}",19427,CodeRepository,cryptocompare,582.0,139.0,NEVA,21669,2017-12-30 17:55:53.355376,https://github.com/tpruvot/cpuminer-multi
0,0,0,1432112571,false,1.0,C++,1432112858,1432112868,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",11612,CodeRepository,cryptocompare,0.0,1.0,NICE,43253,2017-12-30 17:56:29.901579,https://github.com/nicecoinx/nicecoin
0,0,0,1453736024,false,0.0,C++,1453736404,1453736408,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3917,CodeRepository,cryptocompare,0.0,2.0,NKC,21710,2017-12-30 17:55:53.328943,https://github.com/AnarchistsPrime/Nukecoinz-v1
2,5,7,1470850308,false,4.0,C++,1506854770,1504056536,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",38771,CodeRepository,cryptocompare,3.0,6.0,NLC,29010,2017-12-30 17:56:08.042444,https://github.com/NoLimitCoin/Nolimitcoin-Core
2,5,7,1470850308,false,4.0,C++,1506854770,1504056536,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",38771,CodeRepository,cryptocompare,3.0,6.0,NLC2,195018,2017-12-30 17:55:45.981948,https://github.com/NoLimitCoin/Nolimitcoin-Core
72,119,191,1317035123,false,172.0,C++,1503469827,1514541950,44,5,49,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",25446,CodeRepository,cryptocompare,449.0,68.0,NMC,4580,2017-12-30 17:56:37.713895,https://github.com/namecoin/namecoin-legacy
1,2,3,1424291675,false,2.0,C++,1502757970,1514555671,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1409,CodeRepository,cryptocompare,3.0,5.0,NOTE,5322,2017-12-30 17:56:42.762538,https://github.com/DNotesCoin/DNotes
0,3,3,1450402293,false,2.0,C++,1487095919,1481905906,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4034,CodeRepository,cryptocompare,0.0,1.0,NPC,34491,2017-12-30 17:56:18.283649,https://github.com/npccoin/npccoin
0,0,0,1496767830,false,0.0,C++,1498194574,1514217705,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2807,CodeRepository,cryptocompare,2.0,4.0,NRO,447315,2017-12-30 17:56:33.421922,https://github.com/neurocoin/neurocoin
0,0,0,1502141044,false,0.0,C++,1502141763,1502141766,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1686,CodeRepository,cryptocompare,0.0,0.0,NTM,338156,2017-12-30 17:56:16.453184,https://github.com/netmproject/netm
0,0,0,1502409051,false,0.0,null,1502410218,1510068633,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3,CodeRepository,cryptocompare,3.0,1.0,NTO,339406,2017-12-30 17:56:18.157081,https://github.com/fujinto/fujinto-smart-contract
